id,ip,timestamp,fl_byt_s,fl_pck_s,fwd_max_pack_size,fwd_avg_packet,bck_max_pack_size,bck_avg_packet,fw_iat_std,fw_iat_min,bck_iat_std,bck_iat_min,anomaly_ae,anomaly_lstm,anomaly_ocsvm,consensus_anomaly
347,10.8.0.2,2025-04-03 12:11:11.059726,13777.901614287613,26.270537102745454,1324,811.3461538461538,1013,110.07407407407408,0.1516315794416476,0.00037479400634765625,0.16016407858823845,0.00037360191345214844,0,0,0,0
348,10.8.0.2,2025-04-03 12:11:16.118711,6492.859827575981,9.75890713632168,1324,1000.2903225806451,477,88.44444444444444,0.2157300195369283,0.00046181678771972656,0.40838096509993277,0.0003876686096191406,0,0,0,0
349,10.8.0.2,2025-04-03 12:11:21.156357,8802.730740591995,12.144443631711221,1324,974.3636363636364,314,79.0,0.269346811036843,0.00031566619873046875,0.3524835425480736,0.0003941059112548828,0,0,0,0
350,10.8.0.2,2025-04-03 12:11:26.190631,4488.114437998124,9.755039365769521,1324,766.9629629629629,422,83.45454545454545,0.42014179608943447,0.00044989585876464844,0.4602363789728945,0.00041604042053222656,0,0,0,0
351,10.8.0.2,2025-04-03 12:11:31.250866,3743.726579572682,6.373317579737503,1324,898.8,151,68.41666666666667,0.4056738235967149,0.0003235340118408203,0.5211133863701903,0.0005731582641601562,0,0,0,0
352,10.8.0.2,2025-04-03 12:11:36.327176,9023.7028318516,14.897809993591398,1324,931.1521739130435,493,89.48275862068965,0.2730964697158389,0.0004658699035644531,0.3793786272790639,0.0003819465637207031,0,0,0,0
353,10.8.0.2,2025-04-03 12:11:41.370237,9000.141038814776,18.512664866515696,1324,757.5098039215686,1278,156.66666666666666,0.15386443263383204,0.0003662109375,0.18404124765429133,0.00028896331787109375,0,0,0,0
354,10.8.0.2,2025-04-03 12:11:46.416754,6487.429136092646,14.931021119064305,1324,693.1627906976744,254,86.90625,0.1946879960924056,0.00044798851013183594,0.205201945662828,0.0005676746368408203,0,0,0,0
355,10.8.0.2,2025-04-03 12:11:51.486704,11777.397921962614,21.1364651856975,1324,894.2698412698413,314,63.372093023255815,0.16248976575840474,0.00031256675720214844,0.2226698323729904,0.0002574920654296875,0,0,0,0
356,10.8.0.2,2025-04-03 12:11:56.526610,5680.357184105819,9.371881477620441,1324,876.1290322580645,157,82.9375,0.3063641481441916,0.0004658699035644531,0.41375049186664686,0.00040721893310546875,0,0,0,0
357,10.8.0.2,2025-04-03 12:12:01.555738,4259.471037741751,8.169066916802873,1324,813.68,150,64.75,0.2662034736379956,0.0003039836883544922,0.3133314228952187,0.0004432201385498047,0,0,0,0
358,10.8.0.2,2025-04-03 12:12:06.589676,6711.72882478235,11.744579905156408,1324,864.5945945945946,314,78.5,0.3065402699776571,0.0004591941833496094,0.4132558279179877,0.0004477500915527344,0,0,0,0
359,10.8.0.2,2025-04-03 12:12:11.624732,11213.067458494848,24.710676847468566,1324,670.9402985074627,1278,198.50877192982455,0.1002458874593757,0.0004858970642089844,0.20596692892858307,0.00038242340087890625,0,0,0,0
360,10.8.0.2,2025-04-03 12:12:16.671464,7426.573090831271,10.951298192817841,1324,966.1081081081081,445,86.22222222222223,0.3429957493907107,0.0003046989440917969,0.29819904920942764,0.0002503395080566406,0,0,0,0
361,10.8.0.2,2025-04-03 12:12:21.718901,3922.6252069533093,7.747120224397582,1324,832.7272727272727,313,83.94117647058823,0.4470490949797135,0.0004494190216064453,0.5243006068656585,0.0003342628479003906,0,0,0,0
362,10.8.0.2,2025-04-03 12:12:26.777351,2415.6402928177276,4.7724207299658765,1324,765.8666666666667,150,73.33333333333333,0.45535435912678573,0.0003151893615722656,0.5644033711515662,0.0011856555938720703,0,0,0,0
363,10.8.0.2,2025-04-03 12:12:31.805836,5965.349780547508,8.960868582456117,1324,966.1666666666666,150,64.8,0.3684778465014525,0.00031113624572753906,0.5618450267938506,0.0002856254577636719,0,0,0,0
364,10.8.0.2,2025-04-03 12:12:36.844297,5300.609289866428,10.150992218962406,1324,806.7741935483871,316,81.05,0.32040657218503277,0.0003097057342529297,0.3483842868912434,0.0003561973571777344,0,0,0,0
365,10.8.0.2,2025-04-03 12:12:41.889682,9175.385155009337,23.647899884044683,1324,546.5076923076923,1280,197.79245283018867,0.13772979805912414,0.0003833770751953125,0.11481135664766481,0.0002269744873046875,0,0,0,0
366,10.8.0.2,2025-04-03 12:12:46.952819,5660.410455079068,15.136384876887133,1324,637.0,259,81.69444444444444,0.21298836651018935,0.0004475116729736328,0.22235325498706965,0.0004520416259765625,0,0,0,0
367,10.8.0.2,2025-04-03 12:12:51.992464,7449.094933678336,12.345466075596281,1324,943.9736842105264,151,64.125,0.24440038951843687,0.0003178119659423828,0.3196769181613924,0.0003025531768798828,0,0,0,0
368,10.8.0.2,2025-04-03 12:12:57.063922,14373.52612757021,25.490581117082172,1324,582.8157894736842,1324,536.7169811320755,0.18338452398186256,0.0003333091735839844,0.23914003677961673,0.00040912628173828125,0,0,0,0
369,10.8.0.2,2025-04-03 12:13:02.143482,24678.567923635554,45.546724703717324,1324,562.5483870967741,1324,517.3619047619047,0.09359231287805726,0.0002834796905517578,0.08020867954002694,0.00036644935607910156,0,0,0,0
370,10.8.0.2,2025-04-03 12:13:07.203026,3324.752187377486,5.773867503080848,1324,885.2777777777778,150,69.45454545454545,0.34846222155107753,0.0004379749298095703,0.38223893990180213,0.000469207763671875,0,0,0,0
371,10.8.0.2,2025-04-03 12:13:12.242404,2084.618450206605,4.174007194349609,1324,777.5,313,128.66666666666666,0.14226268577925819,0.00038552284240722656,0.11361457343042448,0.0004992485046386719,0,0,0,0
372,10.8.0.2,2025-04-03 12:25:04.202915,5731.677356707632,10.980224821278988,1324,731.5757575757576,1076,137.77777777777777,0.3683842618559036,0.0005879402160644531,0.4720945371710073,0.0005185604095458984,0,0,0,0
373,10.8.0.2,2025-04-03 12:25:09.237042,4298.93795692159,8.755879743764753,1324,878.8695652173913,151,66.14285714285714,0.38194660392821067,0.000308990478515625,0.4517873457838223,0.0003178119659423828,0,0,0,0
374,10.8.0.2,2025-04-03 12:25:14.272012,4955.773193779017,6.370656096128572,1324,1057.6521739130435,151,63.0,0.2848248297690861,0.0003325939178466797,0.3086506911531736,0.000263214111328125,0,0,0,0
375,10.8.0.2,2025-04-03 12:31:35.706369,14437.779291733357,28.981089723978858,1324,598.2682926829268,1278,367.9047619047619,0.19161131484132968,0.0004825592041015625,0.1930591975910481,0.0005364418029785156,0,0,0,0
376,10.8.0.2,2025-04-03 12:31:40.821238,5192.268615916162,8.358897691305868,1324,919.1111111111111,314,84.86666666666666,0.3187918751718696,0.0003833770751953125,0.35760184484386925,0.0009753704071044922,0,0,0,0
377,10.8.0.2,2025-04-03 12:31:45.881992,6648.17756179328,12.885986030015303,1324,791.7692307692307,1038,102.15384615384616,0.31816246054441305,0.0004432201385498047,0.33016642920183187,0.0007448196411132812,0,0,0,0
378,10.8.0.2,2025-04-03 12:31:50.918403,5802.930295799406,9.560673240831038,1324,877.8387096774194,704,113.0,0.3410049418247433,0.00045871734619140625,0.471154755399222,0.0011949539184570312,0,0,0,0
379,10.8.0.2,2025-04-03 13:06:25.415728,1771.0773592489352,9.046365626129635,1324,250.42857142857142,1014,147.95833333333334,0.29301692516105154,0.0013654232025146484,0.40555548464083846,0.0005052089691162109,0,0,0,0
380,10.8.0.2,2025-04-03 13:06:30.613092,1913.2132813718915,2.7880697344859455,1324,735.0,52,52.0,0.7453630554213448,0.0003108978271484375,0.0,0.0,0,0,0,0
381,10.8.0.2,2025-04-03 13:06:35.671205,236.2520198404787,1.783782028996903,776,132.44444444444446,0,0.0,0.2257197116058953,0.0009644031524658203,0.0,0.0,0,0,0,0
382,10.8.0.2,2025-04-03 13:06:40.722665,410.002513723428,3.1875802816204315,776,244.8,314,75.81818181818181,0.5475158474563194,0.10312676429748535,0.2957121455779343,0.00043010711669921875,0,0,0,0
383,10.8.0.2,2025-04-04 09:19:01.781729,163.4,1.2,293,132.33333333333334,316,140.0,1.0922192335128784,0.2664458751678467,1.249170184135437,0.0013310909271240234,0,0,0,0
384,10.8.0.2,2025-04-04 09:19:06.976680,273.2361782661082,2.784065862973446,205,78.71428571428571,422,117.57142857142857,0.5493966099658676,0.16779470443725586,0.6214273264119979,0.028969287872314453,0,0,0,0
385,10.8.0.2,2025-04-04 09:19:12.031987,91.9403607484513,1.585178633593988,76,58.0,76,58.0,0.30005736180158576,0.0008041858673095703,0.17489877728539197,0.16793274879455566,0,0,0,0
386,10.8.0.2,2025-04-04 09:19:17.065677,9175.7131179672,13.542018275024843,1324,1007.25,319,73.16666666666667,0.16033165495124194,0.0003139972686767578,0.23133067008649164,0.00039315223693847656,0,0,0,0
387,10.8.0.2,2025-04-04 09:19:22.172047,13784.322410711926,24.104683285652825,1324,801.72,1278,205.04255319148936,0.15027764447244504,0.0003161430358886719,0.13911198008328524,0.00032901763916015625,0,0,0,0
388,10.8.0.2,2025-04-04 09:19:27.255212,3847.116479359264,8.73577566660513,1324,786.3913043478261,151,61.42857142857143,0.38236835534824276,0.00031828880310058594,0.48450927509357083,0.0002608299255371094,0,0,0,0
389,10.8.0.2,2025-04-04 09:19:32.314209,6202.415585743075,11.156498660637016,1324,840.6,316,81.52380952380952,0.2484908998103863,0.0003058910369873047,0.3544970770165653,0.0004763603210449219,0,0,0,0
390,10.8.0.2,2025-04-04 09:19:37.345388,6878.4517383904695,10.556187697544372,1324,981.0294117647059,150,62.10526315789474,0.3335126877588421,0.0003123283386230469,0.45402873486168754,0.0002880096435546875,0,0,0,0
391,10.8.0.2,2025-04-04 09:19:42.382396,4283.747655993816,8.557544678640376,1324,782.5384615384615,151,69.3529411764706,0.4422665673730032,0.00037860870361328125,0.5491501061905135,0.00032138824462890625,0,0,0,0
392,10.8.0.2,2025-04-04 09:19:47.438903,6678.6538655367385,18.228740488010796,1324,562.4807692307693,378,111.45,0.19816838203760564,0.0004138946533203125,0.25896558696192223,0.0004055500030517578,0,0,0,0
393,10.8.0.2,2025-04-04 09:19:52.551636,30316.4761240154,78.07313664448805,1324,542.1448598130842,1324,203.35955056179776,0.04965351321004493,0.0003001689910888672,0.05116933061282598,0.0002415180206298828,0,0,0,0
394,10.8.0.2,2025-04-04 09:19:57.654179,32023.04055700715,59.12791289776393,1324,816.0253164556962,1324,229.64028776978418,0.10746563084356135,0.0002598762512207031,0.1256764079426042,0.00025343894958496094,0,0,0,0
395,10.8.0.2,2025-04-04 09:20:02.712896,70160.10860228182,103.65617322372847,1324,537.4133858267717,1324,809.5056179775281,0.05183810562055408,0.00031876564025878906,0.05102150858482147,0.0002429485321044922,1,0,0,0
396,10.8.0.2,2025-04-04 09:20:07.911462,42998.09812459765,83.13277798688797,1324,437.74242424242425,1324,588.4298642533937,0.11230067780795312,0.0003142356872558594,0.09694301953686373,0.0002567768096923828,0,0,0,0
397,10.8.0.2,2025-04-04 09:20:13.112964,24659.12325735998,55.039581172805775,1324,424.7739726027397,1324,473.9389312977099,0.13044702172060632,0.00025391578674316406,0.10672139575889708,0.0003113746643066406,0,0,0,0
398,10.8.0.2,2025-04-04 09:20:18.214105,15234.982569214717,29.17818534114917,1324,845.5308641975308,1225,125.24242424242425,0.15624603815548774,0.0003190040588378906,0.14688817453932634,0.0002715587615966797,0,0,0,0
399,10.8.0.2,2025-04-04 09:20:23.303957,13662.241576309967,43.22552956526672,1324,448.2972972972973,1278,178.89719626168224,0.09938145449870742,0.0003020763397216797,0.12905569277162615,0.0002818107604980469,0,0,0,0
400,10.8.0.2,2025-04-04 09:20:28.403028,23255.89731574106,57.70792878773408,1324,637.3803680981595,1037,102.16535433070867,0.04192570648762529,0.0002658367156982422,0.04313225742862733,0.0002803802490234375,0,0,0,0
401,10.8.0.2,2025-04-04 09:20:33.488956,14981.087308128053,51.491608171237935,1324,494.792,1064,102.35338345864662,0.04825851251386378,0.0002942085266113281,0.048061548364246635,0.0002522468566894531,0,0,0,0
402,10.8.0.2,2025-04-04 09:52:59.720802,4076.8,10.8,1324,505.2413793103448,1278,229.28,0.28556422063854214,0.0003387928009033203,0.33864141736012177,0.0003457069396972656,0,0,0,0
403,10.8.0.2,2025-04-04 09:53:04.812381,785.1726510841369,3.1820573498850533,1324,310.1111111111111,422,165.28571428571428,0.8015583942459577,0.001180887222290039,0.7954529959792705,0.001508951187133789,0,0,0,0
404,10.8.0.2,2025-04-04 09:53:09.852567,6523.136158574448,9.739584123656163,1324,1013.741935483871,316,77.33333333333333,0.28796140708126716,0.00031256675720214844,0.4263408374037532,0.00025010108947753906,0,0,0,0
405,10.8.0.2,2025-04-04 09:53:14.902063,7886.052162466977,12.131775998953032,1324,1031.8108108108108,155,61.458333333333336,0.2357297659577474,0.0002987384796142578,0.3400715575621246,0.00025343894958496094,0,0,0,0
406,10.8.0.2,2025-04-04 09:53:19.962436,8753.332366031771,14.69312907080302,1324,959.7727272727273,151,61.833333333333336,0.27131137350991524,0.0003452301025390625,0.23577930673992653,0.00028705596923828125,0,0,0,0
407,10.8.0.2,2025-04-04 09:53:25.044920,5735.305662547738,10.329589029249181,1324,824.2121212121212,316,88.05263157894737,0.25884257593339344,0.00034308433532714844,0.26954618318738194,0.0003387928009033203,0,0,0,0
408,10.8.0.2,2025-04-04 09:53:30.096159,12638.430742681414,22.8564615799645,1324,768.3380281690141,1278,205.38636363636363,0.14625495001110025,0.0003056526184082031,0.18850737295347772,0.00046539306640625,0,0,0,0
409,10.8.0.2,2025-04-04 09:53:35.155095,7249.490965692184,13.729719667135857,1324,865.0,150,63.206896551724135,0.2765992897334108,0.00039696693420410156,0.32788167017021724,0.0002944469451904297,0,0,0,0
410,10.8.0.2,2025-04-04 09:53:40.197684,5535.337826158874,11.141904254516263,1324,768.060606060606,317,107.6086956521739,0.21765110480976463,0.00047397613525390625,0.28119463523126187,0.0005793571472167969,0,0,0,0
411,10.8.0.2,2025-04-04 09:53:45.247683,7787.36388787005,12.122730564248387,1324,967.8461538461538,151,65.4090909090909,0.29723018019490605,0.0003216266632080078,0.36428703811568053,0.00029778480529785156,0,0,0,0
412,10.8.0.2,2025-04-04 09:53:50.286110,14670.923057712096,38.97293268428032,1324,480.212962962963,1324,249.07954545454547,0.10491274497860685,0.0002913475036621094,0.09667859396448342,0.00024509429931640625,0,0,0,0
413,10.8.0.2,2025-04-04 09:53:55.421748,10439.295360800985,16.423319969416614,1324,932.188679245283,1270,111.73333333333333,0.1990784282182318,0.00030684471130371094,0.14289538728720702,0.00026535987854003906,0,0,0,0
414,10.8.0.2,2025-04-04 09:54:00.504124,9144.85039218568,20.07716480329436,1324,610.4181818181818,1278,270.2391304347826,0.22839101973662476,0.0002970695495605469,0.2773718993134073,0.0003058910369873047,0,0,0,0
415,10.8.0.2,2025-04-04 09:54:05.593976,111453.95578349303,179.59173580266923,1324,240.25062034739454,1260,926.5429141716567,0.027055656638333547,0.00029587745666503906,0.026093223012028488,0.0002703666687011719,1,0,0,0
416,10.8.0.2,2025-04-04 09:54:11.049091,60572.44689415856,113.75759843448273,1324,484.4717607973422,1324,585.5845588235294,0.037975279661891445,0.00024628639221191406,0.04152025508517427,0.00027871131896972656,0,0,0,0
417,10.8.0.2,2025-04-04 09:54:16.414824,15191.862546593607,34.79219433413007,1324,577.8737864077669,1260,234.61111111111111,0.11489322813700395,0.00028777122497558594,0.1389302886622068,0.00034046173095703125,0,0,0,0
418,10.8.0.2,2025-04-04 09:54:21.508856,14836.254026977072,24.677006335866146,1324,876.5316455696203,1260,117.88888888888889,0.17631977304838814,0.0002827644348144531,0.2054375069891156,0.0002651214599609375,0,0,0,0
419,10.8.0.2,2025-04-04 09:54:26.560963,12720.333582414632,21.46690460186231,1324,693.5849056603773,1260,495.2,0.16954552681572152,0.00031065940856933594,0.15839854103099785,0.0002906322479248047,0,0,0,0
420,10.8.0.2,2025-04-04 09:54:31.622755,9870.49025569957,21.288044371520076,1324,623.4237288135594,1278,267.2916666666667,0.169735915264064,0.0003006458282470703,0.2040469151874552,0.0003826618194580078,0,0,0,0
421,10.8.0.2,2025-04-04 09:54:36.683876,12463.596889406892,18.64323394551809,1324,995.8688524590164,202,63.45454545454545,0.23612457255477254,0.00029349327087402344,0.39582833797481337,0.00044846534729003906,0,0,0,0
422,10.8.0.2,2025-04-04 09:54:41.767489,7689.334458397728,16.509254489291,1324,763.6521739130435,316,95.4054054054054,0.21779179079015412,0.000293731689453125,0.21632056870383048,0.0002605915069580078,0,0,0,0
423,10.8.0.2,2025-04-04 09:54:46.854985,6442.647083784369,11.44938354810471,1324,892.0571428571428,151,61.52173913043478,0.26690411523764274,0.0003650188446044922,0.260611023180793,0.00026106834411621094,0,0,0,0
424,10.8.0.2,2025-04-04 09:54:51.912403,11654.317372404365,19.494812796497932,1324,935.9166666666666,202,63.973684210526315,0.17538495455208936,0.0003063678741455078,0.20671679329118853,0.00031948089599609375,0,0,0,0
425,10.8.0.2,2025-04-04 09:54:56.955384,13213.607392388489,31.06694327459427,1324,643.0,1324,150.8695652173913,0.15356127036930628,0.0002601146697998047,0.16040829504554374,0.00025582313537597656,0,0,0,0
426,10.8.0.2,2025-04-04 09:55:02.017561,12725.047817418299,26.01325277116503,1324,676.7297297297297,1324,226.42857142857142,0.1854435297392068,0.0002524852752685547,0.22275709006916655,0.00027632713317871094,0,0,0,0
427,10.8.0.2,2025-04-04 09:55:07.122196,16710.135376623657,39.549910678624954,1324,679.1531531531532,1278,98.7840909090909,0.10345480894895216,0.0002894401550292969,0.09552674556840503,0.0004119873046875,0,0,0,0
428,10.8.0.2,2025-04-04 09:55:12.200795,8732.044693152762,15.113880905500238,1324,915.4782608695652,153,59.9,0.16352617666756142,0.00030159950256347656,0.19285006502387064,0.00040149688720703125,0,0,0,0
429,10.8.0.2,2025-04-04 09:55:17.249651,10017.697515912505,17.704735670920467,1324,886.0925925925926,316,71.68571428571428,0.1932501658219014,0.0004642009735107422,0.2158817694371298,0.000278472900390625,0,0,0,0
430,10.8.0.2,2025-04-04 09:55:22.297100,4279.099716719655,8.349850775981485,1324,843.625,154,70.94444444444444,0.3867557366556163,0.0002999305725097656,0.4939078450311186,0.00027179718017578125,0,0,0,0
431,10.8.0.2,2025-04-04 09:55:27.342099,3606.4211800966023,8.147634361029352,1324,632.7407407407408,202,76.0,0.2587462372090034,0.000453948974609375,0.46487300226584816,0.00036716461181640625,0,0,0,0
432,10.8.0.2,2025-04-04 09:55:32.405767,1653.2250418871247,5.1477665974928435,1278,308.0,1278,346.0,0.39527713880448573,0.0005428791046142578,0.5133230311579906,0.0017702579498291016,0,0,0,0
433,10.8.0.2,2025-04-04 09:55:37.464955,2960.041850703884,12.11991897522734,1324,274.06451612903226,1278,213.4,0.4717044484997507,0.00033354759216308594,0.6190246712881801,0.0004284381866455078,0,0,0,0
434,10.8.0.2,2025-04-04 09:55:42.514827,279.69459991619397,5.172161876117385,81,54.416666666666664,77,53.785714285714285,0.643307292879055,0.0002720355987548828,0.5333382675081357,0.0002567768096923828,0,0,0,0
435,10.8.0.2,2025-04-04 09:55:47.567764,278.2687926692839,2.9793232619837684,294,96.5,317,89.85714285714286,0.3618160807553519,0.0005326271057128906,0.3343713939698432,0.00048065185546875,0,0,0,0
436,10.8.0.2,2025-04-04 09:55:52.629445,1045.367761385957,5.945219496033878,1324,245.2,422,106.46666666666667,0.44912730010342605,0.0003402233123779297,0.4473388061469615,0.0004901885986328125,0,0,0,0
437,10.8.0.2,2025-04-04 09:55:57.680033,103.20746154678264,1.9847588758996662,52,52.0,52,52.0,0.6345162277395551,0.0005006790161132812,0.5753880930472516,0.1690692901611328,0,0,0,0
438,10.8.0.2,2025-04-04 09:56:02.716182,1198.0886191979637,7.159892146601377,1324,215.6,317,107.0,0.6618200073531542,0.0004475116729736328,0.7787163457385494,0.0003046989440917969,0,0,0,0
439,10.8.0.2,2025-04-04 09:56:07.762075,21183.515114463717,42.12698589420948,1324,286.0980392156863,1324,703.8363636363637,0.1011503195516611,0.00039887428283691406,0.08796245407428348,0.0004622936248779297,0,0,0,0
440,10.8.0.2,2025-04-04 09:56:12.846404,219.26816529448618,3.9758506853034667,52,52.0,91,58.3,0.4809737163948768,0.0024230480194091797,0.4827813143654027,0.0022470951080322266,0,0,0,0
441,10.8.0.2,2025-04-04 09:56:17.874786,957.2917821922119,4.78247351636409,1324,271.42857142857144,317,100.4,0.43301121362576933,0.0004589557647705078,0.42642988415587507,0.0005214214324951172,0,0,0,0
442,10.8.0.2,2025-04-04 09:56:22.907232,41.39673249584391,0.7960910095354599,52,52.0,52,52.0,0.0,0.1278066635131836,0.0,0.0956578254699707,0,0,0,0
443,10.8.0.2,2025-04-04 09:56:27.946349,956.7446481682634,6.7516226728354,1324,228.875,203,64.22222222222223,0.3451789378441103,0.0004258155822753906,0.3209850186039422,0.0002512931823730469,0,0,0,0
444,10.8.0.2,2025-04-04 09:56:32.981478,124.24149291500714,2.389259479134753,52,52.0,52,52.0,0.3326273645208671,0.0010771751403808594,0.21038617065216864,0.0003848075866699219,0,0,0,0
445,10.8.0.2,2025-04-04 09:56:38.019638,5176.096309996331,18.09128760983508,1324,307.08,1278,260.5365853658537,0.18051218870976443,0.0004475116729736328,0.2710662656155832,0.0004413127899169922,0,0,0,0
446,10.8.0.2,2025-04-04 09:56:43.075446,145.13865723599068,2.5846610192710666,81,56.833333333333336,77,55.57142857142857,0.06428180983599968,0.0011463165283203125,0.07821990673858377,0.001062631607055664,0,0,0,0
447,10.8.0.2,2025-04-04 09:56:48.117030,93.09779665280635,1.591415327398399,80,59.0,76,58.0,1.505243032942777,0.0012869834899902344,1.323163627156617,0.5255048274993896,0,0,0,0
448,10.8.0.2,2025-04-04 09:56:53.157889,1017.967119122112,5.561576455691539,1324,279.42857142857144,317,86.64285714285714,0.4616695568801552,0.001089334487915039,0.5269285349585229,0.0003399848937988281,0,0,0,0
449,10.8.0.2,2025-04-04 09:56:58.207467,830.6285073535946,4.56498343348451,1324,276.8181818181818,463,95.0,0.5250055859461773,0.0003998279571533203,0.47399411388688395,0.000385284423828125,0,0,0,0
450,10.8.0.2,2025-04-04 09:57:03.245453,854.3576184507132,3.9765306886232867,1324,334.9,411,94.8,0.6319294078772737,0.0004570484161376953,0.5697788410551113,0.00044536590576171875,0,0,0,0
451,10.8.0.2,2025-04-04 09:57:08.296884,3484.304930323431,10.723993515956984,1278,328.82758620689657,1278,320.36,0.3293197638566669,0.0003421306610107422,0.34984741577815853,0.0003261566162109375,0,0,0,0
452,10.8.0.2,2025-04-04 09:57:13.342778,1031.59067374722,7.154163794047375,1324,210.66666666666666,309,77.72222222222223,0.46927417009513656,0.00046443939208984375,0.4672768104128334,0.0009846687316894531,0,0,0,0
453,10.8.0.2,2025-04-04 09:57:18.400008,227.09311341342837,4.367175257950546,52,52.0,52,52.0,0.5277502643271431,0.0004990100860595703,0.5582416547071233,0.0003254413604736328,0,0,0,0
454,10.8.0.2,2025-04-04 09:57:23.439348,245.45773494239194,2.784771709232972,294,86.57142857142857,316,89.71428571428571,0.44503941653063045,0.0011227130889892578,0.4679923050176255,0.0003764629364013672,0,0,0,0
455,10.8.0.2,2025-04-04 09:57:28.476846,2341.4499038638382,11.537175637082882,1324,297.64516129032256,265,94.22222222222223,0.30800616359424465,0.00029921531677246094,0.20321926536333976,0.0004086494445800781,0,0,0,0
456,10.8.0.2,2025-04-04 09:57:33.538202,129619.9611184462,184.2681035888367,1324,1255.3251533742332,1324,84.44954128440367,0.03886986739870849,0.00029778480529785156,0.037125935859495744,0.00024437904357910156,1,0,0,0
457,10.8.0.2,2025-04-04 09:57:38.676969,19354.377977990647,31.93759011198965,1324,799.25,1278,373.05479452054794,0.10379665035011539,0.00028514862060546875,0.10689909016399936,0.00024628639221191406,0,0,0,0
458,10.8.0.2,2025-04-04 09:57:43.741702,28011.960919248868,55.947069280695786,1324,517.7,1278,483.79432624113474,0.06012841624027606,0.0003070831298828125,0.062004172261673915,0.00029540061950683594,0,0,0,0
459,10.8.0.2,2025-04-04 09:57:48.833415,8247.752384575339,12.713604677685437,1324,998.5,151,65.79166666666667,0.3456587655362264,0.0002970695495605469,0.44295625558676577,0.0006115436553955078,0,0,0,0
460,10.8.0.2,2025-04-04 09:57:53.877404,7792.315616646572,15.111020052183907,1324,855.7209302325581,316,72.57575757575758,0.2730950659407134,0.0004706382751464844,0.2619125270882552,0.00040912628173828125,0,0,0,0
461,10.8.0.2,2025-04-04 09:57:58.927509,5982.117145082008,9.937071669571443,1324,960.9666666666667,150,63.55,0.2501823363158589,0.0004086494445800781,0.3149748146019516,0.0004940032958984375,0,0,0,0
462,10.8.0.2,2025-04-04 09:58:03.969634,7735.027778901028,15.111359600958258,1324,817.2666666666667,202,68.54838709677419,0.27977166544931037,0.0003027915954589844,0.33647240360519726,0.00028228759765625,0,0,0,0
463,10.8.0.2,2025-04-04 09:58:09.017697,5830.010757852299,12.126390569406698,1324,718.5263157894736,422,87.95652173913044,0.3047255113319935,0.0003077983856201172,0.30335498629221386,0.00027251243591308594,0,0,0,0
464,10.8.0.2,2025-04-04 09:58:14.086180,16745.25907739069,34.944693941292904,1324,705.2,1278,181.81578947368422,0.11270360642005114,0.00033473968505859375,0.12589603649936532,0.00025153160095214844,0,0,0,0
465,10.8.0.2,2025-04-04 09:58:19.182398,6559.657080269324,12.520325871995862,1324,891.3714285714286,173,64.60714285714286,0.27763552186251506,0.0003001689910888672,0.3312910773243385,0.00025391578674316406,0,0,0,0
466,10.8.0.2,2025-04-04 09:58:24.214131,6000.935600656088,9.362144766342565,1324,999.7931034482758,150,62.888888888888886,0.20925750999585205,0.000324249267578125,0.37838688510264035,0.00047326087951660156,0,0,0,0
467,10.8.0.2,2025-04-04 09:58:29.272965,9664.297213037415,19.412981467966194,1324,777.0344827586207,316,92.975,0.19359086807364825,0.0003330707550048828,0.1838196050765165,0.0003230571746826172,0,0,0,0
468,10.8.0.2,2025-04-04 09:58:34.343225,5153.214417064574,8.946552807403775,1324,883.7857142857143,150,69.05882352941177,0.4048364639330044,0.0004703998565673828,0.48633164569706905,0.0006737709045410156,0,0,0,0
469,10.8.0.2,2025-04-04 09:58:39.398960,7807.964038336115,15.507771312645573,1324,791.3191489361702,230,67.09677419354838,0.1986675455289838,0.0002970695495605469,0.28724594068201814,0.0002849102020263672,0,0,0,0
470,10.8.0.2,2025-04-04 09:58:44.462315,18872.78785662089,41.091668275838565,1324,609.6,1324,232.34567901234567,0.08798654657607409,0.0003018379211425781,0.11140619577832418,0.00038552284240722656,0,0,0,0
471,10.8.0.2,2025-04-04 09:58:49.591475,8261.774267487357,18.802849777473504,1324,714.4444444444445,202,77.1219512195122,0.26876038542714775,0.0003142356872558594,0.3087059644071301,0.00028133392333984375,0,0,0,0
472,10.8.0.2,2025-04-04 09:58:54.693952,8249.686647466657,16.022265823737573,1324,769.7708333333334,1278,144.15151515151516,0.2777880595980404,0.0003032684326171875,0.3092633503830735,0.0004093647003173828,0,0,0,0
473,10.8.0.2,2025-04-04 09:58:59.791094,6828.215006379466,11.724816221664392,1324,841.9230769230769,317,76.25,0.30657558726406886,0.0003001689910888672,0.45533767635668004,0.00028133392333984375,0,0,0,0
474,10.8.0.2,2025-04-04 09:59:04.841578,7372.894264503572,15.107167887149753,1324,819.3333333333334,422,78.79411764705883,0.20843464186623742,0.0002987384796142578,0.22136429222117796,0.00026345252990722656,0,0,0,0
475,10.8.0.2,2025-04-04 09:59:09.890803,3750.888526635224,6.751917085218002,1324,898.4,150,65.71428571428571,0.40711115679437737,0.000461578369140625,0.543070370009741,0.0005974769592285156,0,0,0,0
